
-1.41032, 25.2766
-1.46094, 25.2665
-1.51033, 25.2567
-1.58018, 25.2441
-1.64504, 25.2353
-1.70961, 25.2294
-1.77264, 25.226
-1.83784, 25.2248
-1.90512, 25.2244
-1.97418, 25.2248
-2.04477, 25.2257
-2.11666, 25.2282
-2.18965, 25.232
-2.26356, 25.237
-2.33829, 25.2426
-2.38852, 25.2464
-2.43909, 25.2498
-2.48993, 25.2531
-2.54104, 25.2561
-2.59237, 25.259
-2.64393, 25.2616
-2.69568, 25.264
-2.7476, 25.2662
-2.79969, 25.2682
-2.85191, 25.2701
-2.90428, 25.2715
-2.95677, 25.2722
-3.00937, 25.2724
-3.06206, 25.2721
-3.11483, 25.2713
-3.16767, 25.2701
-3.22057, 25.2684
-3.27352, 25.2667
-3.32652, 25.2645
-3.37954, 25.2618
-3.43255, 25.258
-3.48548, 25.2528
-3.53835, 25.2467
-3.59121, 25.2402
-3.64405, 25.2333
-3.69685, 25.2259
-3.74959, 25.2179
-3.80237, 25.21
-3.85524, 25.2026
-3.90818, 25.1955
-3.9612, 25.1889
-4.01429, 25.1828
-4.06744, 25.1771
-4.12067, 25.172
-4.17396, 25.1674
-4.22729, 25.1633
-4.28068, 25.1599
-4.33412, 25.157
-4.3876, 25.1549
-4.4411, 25.1533
-4.49463, 25.1524
-4.54817, 25.152
-4.60171, 25.1522
-4.65526, 25.153
-4.70879, 25.1545
-4.7623, 25.1569
-4.81576, 25.1601
-4.86919, 25.164
-4.92256, 25.1686
-4.97588, 25.1738
-5.02914, 25.1796
-5.08234, 25.186
-5.13554, 25.1923
-5.18876, 25.1985
-5.24202, 25.2044
-5.29532, 25.2099
-5.34867, 25.2149
-5.40205, 25.2196
-5.45547, 25.224
-5.50891, 25.2279
-5.56238, 25.2316
-5.61587, 25.2348
-5.66939, 25.2375
-5.72294, 25.2397
-5.77651, 25.2413
-5.8301, 25.2419
-5.88369, 25.2415
-5.93728, 25.2407
-5.99087, 25.2398
-6.04445, 25.2387
-6.09803, 25.2371
-6.15159, 25.2352
-6.20514, 25.2331
-6.25869, 25.2308
-6.31222, 25.2281
-6.36576, 25.2255
-6.41929, 25.2228
-6.47281, 25.2199
-6.52632, 25.2169
-6.57981, 25.2135
-6.63326, 25.2095
-6.68668, 25.2051
-6.7401, 25.2008
-6.79356, 25.1968
-6.84704, 25.1932
-6.90054, 25.1901
-6.95408, 25.1876
-7.00765, 25.1857
-7.06123, 25.1843
-7.11483, 25.1839
-7.16843, 25.1841
-7.22202, 25.1847
-7.27561, 25.1859
-7.32918, 25.1875
-7.38276, 25.1892
-7.43633, 25.1908
-7.48991, 25.1922
-7.5435, 25.1934
-7.59709, 25.1942
-7.65069, 25.195
